event_type,latitude,longitude,requires_road_closure,priority,status,corridor,zone,junction,resolution_minutes,planned_duration_minutes,hour_of_day,day_of_week,is_peak_hour,is_weekend,corridor_rank,junction_recurrence,event_cause_enc,veh_type_enc,zone_enc
unplanned,12.9646867,77.575565,0,High,closed,Mysore Road,Central Zone 2,K R MarketJunction,700.3774083333333,,19.0,3.0,1,0,629,6,11,4,1
unplanned,12.972798,77.6032391,0,High,closed,Mysore Road,Central Zone 1,AshirwadamCircle,700.3774083333333,,20.0,3.0,1,0,629,5,4,10,0
unplanned,13.0284451,77.5412394,0,High,closed,Tumkur Road,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,20.0,3.0,1,0,400,19,11,6,8
unplanned,13.0274218,77.6343822,0,High,closed,Airport New South Road,East Zone 2,HennurRoad-ORR Junc,700.3774083333333,,20.0,3.0,1,0,62,15,11,6,3
unplanned,12.91950551,77.63809397,0,Low,closed,Non-corridor,South Zone 2,HSR14thMainJunc,700.3774083333333,,20.0,3.0,1,0,2756,2,11,1,7
unplanned,13.016758,77.5568293,0,High,closed,Tumkur Road,West Zone 2,YeshwanthpuraCircle,700.3774083333333,,21.0,3.0,0,0,400,31,11,5,9
unplanned,12.9119929,77.4857918,1,High,closed,Mysore Road,West Zone 1,MysoreRd--MadhuPetrolBunkJunction,700.3774083333333,,21.0,3.0,0,0,629,4,4,10,8
unplanned,12.9562,77.54666,0,High,closed,Mysore Road,West Zone 2,SatteliteBusStandJunc,700.3774083333333,,21.0,3.0,0,0,629,37,11,1,9
unplanned,12.9547126,77.6207576,0,Low,closed,Non-corridor,Central Zone 1,BucheryJunction,700.3774083333333,,21.0,3.0,0,0,2756,10,11,6,0
unplanned,12.9233939,77.5542916,0,High,closed,ORR West 1,West Zone 2,KamakyaJunction,700.3774083333333,,22.0,3.0,0,0,140,1,11,1,9
unplanned,12.9461785,77.5952524,0,Low,closed,Non-corridor,Central Zone 2,WilsonGarden10thCrossJunc,700.3774083333333,,22.0,3.0,0,0,2756,5,11,6,1
unplanned,12.9870531,77.5799662,0,Low,closed,Non-corridor,Central Zone 2,ShivandaCircle,700.3774083333333,,22.0,3.0,0,0,2756,9,11,5,1
unplanned,12.9679208,77.5925041,0,High,closed,Mysore Road,Central Zone 2,HudsonCircle,700.3774083333333,,23.0,3.0,0,0,629,14,11,1,1
unplanned,13.01686,77.584215,0,High,closed,Bellary Road 1,North Zone 2,MekhriCircle,700.3774083333333,,23.0,3.0,0,0,537,54,11,2,5
unplanned,13.0160246,77.5837002,0,High,closed,Bellary Road 1,West Zone 2,MekhriCircle,700.3774083333333,,23.0,3.0,0,0,537,54,11,2,9
unplanned,13.0165338,77.7038685,0,Low,closed,Non-corridor,East Zone 2,TC Palya-OM RoadJunc,700.3774083333333,,23.0,3.0,0,0,2756,3,11,2,3
unplanned,12.9424214,77.5973837,0,Low,closed,Non-corridor,South Zone 2,NIMHANS Junction,700.3774083333333,,0.0,4.0,0,0,2756,6,11,1,7
unplanned,12.9791717,77.60222,0,High,active,Old Madras Road,Central Zone 1,Shivajinagar(BRV)Junction,700.3774083333333,,2.0,4.0,0,0,241,13,13,10,0
unplanned,12.9791644,77.6022334,0,High,active,Old Madras Road,Central Zone 1,Shivajinagar(BRV)Junction,700.3774083333333,,2.0,4.0,0,0,241,13,13,10,0
unplanned,12.9575878,77.5193327,0,Low,closed,Non-corridor,West Zone 1,Nagarbhavi,700.3774083333333,,2.0,4.0,0,0,2756,8,1,10,8
unplanned,12.9833721,77.5968642,0,High,closed,CBD 2,Central Zone 2,IndianExpressJunction,700.3774083333333,,4.0,4.0,0,0,94,12,11,1,1
unplanned,12.994696,77.6159391,0,Low,closed,Non-corridor,North Zone 1,SindhiColonyJunction,700.3774083333333,,5.0,4.0,0,0,2756,8,5,10,4
unplanned,12.9946896,77.6158838,0,Low,closed,Non-corridor,North Zone 1,SindhiColonyJunction,700.3774083333333,,5.0,4.0,0,0,2756,8,5,10,4
unplanned,13.0288429,77.5396088,0,High,closed,Tumkur Road,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,5.0,4.0,0,0,400,19,11,4,8
unplanned,13.0407918,77.6217432,0,High,closed,Hennur Main Road,North Zone 1,Nagavara-ORR Junction,700.3774083333333,,6.0,4.0,0,0,68,29,11,1,4
unplanned,13.04109,77.62152,0,High,closed,Hennur Main Road,North Zone 1,Nagavara-ORR Junction,700.3774083333333,,6.0,4.0,0,0,68,29,11,1,4
unplanned,12.9031222,77.5733822,0,Low,closed,Non-corridor,South Zone 2,KanakapuraRd-RingRdJunction,700.3774083333333,,6.0,4.0,0,0,2756,9,11,1,7
unplanned,12.9031121,77.5734395,0,Low,closed,Non-corridor,South Zone 2,KanakapuraRd-RingRdJunction,700.3774083333333,,6.0,4.0,0,0,2756,9,11,1,7
unplanned,13.0108226,77.6618606,0,High,closed,ORR North 1,Central Zone 1,RamamurthyNagarJunction,700.3774083333333,,7.0,4.0,1,0,239,9,11,2,0
unplanned,12.9364699,77.5198595,1,High,closed,Mysore Road,West Zone 1,RajeshwariJunc,700.3774083333333,,6.0,5.0,0,1,629,21,11,4,8
unplanned,12.9606579,77.5592018,0,High,closed,Mysore Road,Central Zone 2,SirsiCircle,700.3774083333333,,18.0,4.0,1,0,629,6,11,5,1
unplanned,13.0117765,77.5545592,0,High,closed,West of Chord Road,West Zone 2,Dr RajkumarRd-10thCrossRdJunc,700.3774083333333,,19.0,4.0,1,0,158,4,11,2,9
unplanned,12.9819805,77.5946333,0,High,closed,CBD 2,Central Zone 2,PoliceTimmaiahCircle(GPO),700.3774083333333,,20.0,4.0,1,0,94,13,4,10,1
unplanned,12.9669509,77.5871244,0,High,closed,Mysore Road,Central Zone 2,UlsoorGateJunc,700.3774083333333,,21.0,4.0,0,0,629,9,11,8,1
unplanned,12.9162218,77.570226,0,Low,closed,Non-corridor,West Zone 2,BanashankariBusStandJunc,700.3774083333333,,21.0,4.0,0,0,2756,12,11,1,9
unplanned,12.9505832,77.6055567,0,High,active,Hosur Road,Central Zone 1,AnepalyaJunc,700.3774083333333,,21.0,4.0,0,0,274,6,4,10,0
unplanned,12.9882218,77.5875527,0,High,closed,Bellary Road 1,Central Zone 2,LRDE Junction,700.3774083333333,,22.0,4.0,0,0,537,7,11,5,1
unplanned,12.9156014,77.5999341,0,High,closed,Bannerghata Road,South Zone 1,JayadevaHospitalJunc,700.3774083333333,,22.0,4.0,0,0,196,8,11,4,6
planned,13.0462699,77.5912839,0,High,closed,Bellary Road 1,North Zone 1,HebbalFlyoverJunc,700.3774083333333,700.3774083333333,23.0,4.0,0,0,537,27,3,10,4
unplanned,13.1255092,77.6126205,0,High,closed,Bellary Road 2,North Zone 2,BagalurCrossJunc,700.3774083333333,,23.0,4.0,0,0,329,22,4,10,5
planned,12.9497527,77.6205634,1,Low,closed,Non-corridor,Central Zone 1,BucheryJunction,40321.48165,40321.48165,23.0,4.0,0,0,2756,10,3,10,0
unplanned,13.0423409,77.5149613,0,High,active,Tumkur Road,North Zone 2,Chokasandra (Tumkur road),700.3774083333333,,0.0,5.0,0,1,400,12,4,10,5
unplanned,13.0157041,77.5842011,0,High,closed,Bellary Road 1,North Zone 2,MekhriCircle,700.3774083333333,,1.0,5.0,0,1,537,54,11,7,5
unplanned,13.034555,77.5300311,0,High,closed,Tumkur Road,West Zone 1,SRS Peenya Junc,700.3774083333333,,1.0,5.0,0,1,400,19,11,4,8
unplanned,12.96353,77.5851583,0,High,closed,Mysore Road,Central Zone 2,TownhallJunction,700.3774083333333,,2.0,5.0,0,1,629,24,11,2,1
unplanned,12.9633286,77.5851432,0,High,closed,Mysore Road,Central Zone 2,TownhallJunction,700.3774083333333,,2.0,5.0,0,1,629,24,11,9,1
unplanned,13.0293074,77.539579,0,High,closed,Tumkur Road,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,2.0,5.0,0,1,400,19,11,3,8
unplanned,13.0436821,77.5536264,0,High,closed,ORR North 2,North Zone 2,BEL Circle,700.3774083333333,,3.0,5.0,0,1,166,22,11,4,5
unplanned,12.97820738,77.6407515,0,High,closed,IRR(Thanisandra road),Central Zone 1,BM ShriJunc(CMH-100FtRd)Junc,700.3774083333333,,3.0,5.0,0,1,90,3,11,2,0
unplanned,12.977294,77.6088134,0,High,active,Old Madras Road,Central Zone 2,KamrajRdJunction,700.3774083333333,,4.0,5.0,0,1,241,5,4,10,1
unplanned,12.9833886,77.5969668,0,High,closed,CBD 2,Central Zone 2,IndianExpressJunction,700.3774083333333,,6.0,5.0,0,1,94,12,11,1,1
unplanned,12.8823232,77.5958214,0,High,closed,Bannerghata Road,South Zone 2,HulimaveRd-BanneraghattaRdJunc,700.3774083333333,,6.0,5.0,0,1,196,9,11,1,7
unplanned,12.9841472,77.6405357,0,High,active,Old Madras Road,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,700.3774083333333,,6.0,5.0,0,1,241,11,5,10,0
unplanned,12.9677656,77.5881059,1,High,closed,Mysore Road,Central Zone 2,HudsonCircle,700.3774083333333,,6.0,5.0,0,1,629,14,11,1,1
unplanned,12.9747553,77.5711334,0,Low,closed,Non-corridor,Central Zone 2,ShantalaJunction,700.3774083333333,,7.0,5.0,1,1,2756,12,11,1,1
unplanned,12.9747583,77.5712517,0,Low,closed,Non-corridor,Central Zone 2,ShantalaJunction,700.3774083333333,,7.0,5.0,1,1,2756,12,11,1,1
unplanned,12.9635098,77.5841749,0,High,closed,Mysore Road,Central Zone 2,TownhallJunction,700.3774083333333,,19.0,5.0,1,1,629,24,11,1,1
unplanned,12.9641586,77.5697623,0,High,closed,Mysore Road,Central Zone 2,BiryandCircle,700.3774083333333,,,,0,0,629,5,11,4,1
unplanned,13.014586,77.5837856,0,High,closed,Bellary Road 1,West Zone 2,MekhriCircle,700.3774083333333,,20.0,5.0,1,1,537,54,11,2,9
unplanned,12.9651307,77.5840764,0,High,closed,Mysore Road,Central Zone 2,TownhallJunction,700.3774083333333,,20.0,5.0,1,1,629,24,11,1,1
unplanned,12.9274831,77.6214437,0,High,closed,IRR(Thanisandra road),South Zone 2,KoramangalaWaterTankJunc,700.3774083333333,,20.0,5.0,1,1,90,27,11,4,7
unplanned,12.9461012,77.5293148,0,High,closed,ORR West 1,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),700.3774083333333,,20.0,5.0,1,1,140,17,11,1,9
unplanned,12.9539393,77.5913069,0,Low,closed,Non-corridor,Central Zone 2,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),700.3774083333333,,20.0,5.0,1,1,2756,6,4,10,1
planned,12.9738689,77.5662785,0,High,closed,Magadi Road,Central Zone 2,LeprosyhospitalJunc,85.82538333333333,85.82538333333333,21.0,5.0,0,1,215,19,6,10,1
unplanned,13.0413267,77.5168577,0,High,closed,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),700.3774083333333,,21.0,5.0,0,1,400,30,11,4,8
unplanned,12.9822795,77.5978809,0,High,closed,CBD 2,Central Zone 2,MinskSquare(CTO Junction),700.3774083333333,,22.0,5.0,0,1,94,7,11,3,1
unplanned,12.9762499,77.6018865,0,High,closed,Old Madras Road,Central Zone 1,AnilKumbleCircle,700.3774083333333,,1.0,6.0,0,1,241,7,11,3,0
unplanned,12.9528015,77.5408058,0,High,closed,Mysore Road,West Zone 2,SatteliteBusStandJunc,700.3774083333333,,2.0,6.0,0,1,629,37,11,1,9
unplanned,12.9750937,77.6257356,0,High,closed,Old Madras Road,Central Zone 1,RamaiahCircle-UlsoorPoliceStation,700.3774083333333,,3.0,6.0,0,1,241,7,11,7,0
unplanned,13.0023265,77.5943573,0,Low,closed,Non-corridor,Central Zone 2,"PriyadarshiniHotel,Jayamahal,RT Nagar",700.3774083333333,,3.0,6.0,0,1,2756,5,4,10,1
unplanned,12.9721318,77.619511,0,High,active,Old Madras Road,Central Zone 1,TrinityCircle,700.3774083333333,,5.0,6.0,0,1,241,10,5,10,0
unplanned,13.0859327,77.5945514,0,High,closed,Bellary Road 2,North Zone 1,YelhankaBypass,700.3774083333333,,5.0,6.0,0,1,329,13,11,2,4
unplanned,13.0115572,77.6986768,0,Low,closed,Non-corridor,East Zone 2,Devasandra(k r puram),700.3774083333333,,6.0,6.0,0,1,2756,29,11,2,3
planned,12.98205505,77.56489837,1,Low,closed,Non-corridor,Central Zone 2,KarnatakaBhavanJunction,700.3774083333333,700.3774083333333,,,0,0,2756,8,8,10,1
unplanned,13.01776168,77.55853225,0,High,closed,Tumkur Road,West Zone 2,YeshwanthpuraCircle,700.3774083333333,,7.0,6.0,1,1,400,31,11,4,9
unplanned,13.0421218,77.5939679,0,High,closed,ORR North 1,North Zone 1,HebbalFlyoverJunc,700.3774083333333,,12.0,6.0,0,1,239,27,3,10,4
planned,13.0984757,77.5969049,0,High,closed,Bellary Road 2,North Zone 2,SantheCircle,599.8897666666667,599.8897666666667,19.0,6.0,1,1,329,22,3,10,5
unplanned,13.0167887,77.6608038,0,High,active,ORR North 1,East Zone 2,RamamurthyNagarJunction,700.3774083333333,,19.0,6.0,1,1,239,9,4,10,3
unplanned,13.0198686,77.6528368,0,High,active,ORR North 1,North Zone 1,HoramavuJunction,700.3774083333333,,19.0,6.0,1,1,239,11,4,10,4
unplanned,12.9756263,77.586833,1,Low,closed,Non-corridor,Central Zone 2,K R Circle,700.3774083333333,,22.0,6.0,0,1,2756,27,11,1,1
unplanned,12.9801325,77.588269,0,Low,closed,Non-corridor,Central Zone 2,CID-CarltonHouseJunc,700.3774083333333,,22.0,6.0,0,1,2756,8,11,3,1
unplanned,12.9871704,77.5984368,0,Low,closed,Non-corridor,Central Zone 2,IndianExpressJunction,700.3774083333333,,22.0,6.0,0,1,2756,12,11,1,1
unplanned,12.9591464,77.6575131,0,High,closed,Old Airport Road,Central Zone 1,ISRO Junction-Airport rd,700.3774083333333,,23.0,6.0,0,1,61,8,4,10,0
unplanned,13.0744799,77.592693,0,High,closed,Bellary Road 2,North Zone 1,JakkurCrossJunction,700.3774083333333,,0.0,0.0,0,0,329,16,11,4,4
unplanned,12.95008982,77.53760297,1,High,closed,West of Chord Road,West Zone 2,KIMCO Junction,700.3774083333333,,0.0,0.0,0,0,158,27,6,10,9
unplanned,12.993323,77.607171,0,Low,closed,Non-corridor,North Zone 1,HainsJunc,700.3774083333333,,3.0,0.0,0,0,2756,5,11,1,4
unplanned,13.0697157,77.5915028,0,High,closed,Bellary Road 2,North Zone 1,Batrayanapura(Amrutahalli)Junction,700.3774083333333,,3.0,0.0,0,0,329,14,11,9,4
unplanned,13.1008567,77.582507,1,Low,closed,Non-corridor,North Zone 2,SandeepUnnikrishnan-Yelhanka,700.3774083333333,,6.0,0.0,0,0,2756,6,10,10,5
unplanned,13.056604,77.5466758,0,Low,closed,Non-corridor,North Zone 2,GangammagudiJunc,700.3774083333333,,6.0,0.0,0,0,2756,4,11,7,5
planned,13.00398224,77.61968747,0,High,closed,Airport New South Road,North Zone 1,HennurRd-DavisRdJunction,700.3774083333333,700.3774083333333,,,0,0,62,5,6,10,4
unplanned,13.0438055,77.5538975,0,High,closed,ORR North 2,North Zone 2,BEL Circle,700.3774083333333,,8.0,0.0,1,0,166,22,11,4,5
unplanned,12.9684284,77.5947366,1,High,closed,Mysore Road,Central Zone 1,SiddalingaiahCircle,700.3774083333333,,19.0,0.0,1,0,629,8,4,10,0
unplanned,13.0329262,77.5416645,0,High,closed,ORR North 2,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,20.0,0.0,1,0,166,19,11,2,8
unplanned,12.9439105,77.6031489,0,Low,closed,Non-corridor,South Zone 2,MICO Bande,700.3774083333333,,20.0,0.0,1,0,2756,6,11,1,7
unplanned,12.9224646,77.6685303,0,High,closed,ORR East 1,East Zone 1,IbblurJunction',700.3774083333333,,20.0,0.0,1,0,223,13,11,5,2
unplanned,13.0406926,77.5187639,0,High,closed,Tumkur Road,North Zone 2,JalahalliCross(SM Circle),700.3774083333333,,21.0,0.0,0,0,400,30,11,1,5
unplanned,12.9045353,77.6274563,0,High,closed,Hosur Road,South Zone 2,Bommanahalli,700.3774083333333,,21.0,0.0,0,0,274,24,11,6,7
unplanned,13.068725,77.5930883,0,High,closed,Bellary Road 2,North Zone 1,Batrayanapura(Amrutahalli)Junction,700.3774083333333,,21.0,0.0,0,0,329,14,11,6,4
unplanned,13.0166933,77.556694,0,High,closed,Tumkur Road,West Zone 2,YeshwanthpuraCircle,700.3774083333333,,21.0,0.0,0,0,400,31,11,7,9
unplanned,12.9172787,77.5735724,0,Low,closed,Non-corridor,South Zone 1,BanashankariBusStandJunc,700.3774083333333,,21.0,0.0,0,0,2756,12,11,1,6
unplanned,12.9738325,77.5501829,0,High,closed,West of Chord Road,West Zone 2,CholurpalyaJunction(MagadiRd),700.3774083333333,,21.0,0.0,0,0,158,2,4,10,9
unplanned,12.9368467,77.60281,0,High,closed,Bannerghata Road,South Zone 2,DairyCircle,700.3774083333333,,22.0,0.0,0,0,196,5,11,3,7
unplanned,12.9573917,77.6058233,0,High,closed,Hosur Road,Central Zone 1,CMP GateJunc,700.3774083333333,,22.0,0.0,0,0,274,18,5,10,0
unplanned,12.889236,77.563721,0,Low,closed,Non-corridor,South Zone 1,KonanakunteJunction(KanakapurarRd),700.3774083333333,,0.0,1.0,0,0,2756,5,11,1,6
unplanned,13.0394053,77.5184935,0,High,closed,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),700.3774083333333,,0.0,1.0,0,0,400,30,11,4,8
unplanned,12.9616882,77.5842053,0,High,closed,Mysore Road,Central Zone 2,ShivajiTalkiesJunc,700.3774083333333,,2.0,1.0,0,0,629,4,11,5,1
unplanned,12.9782967,77.6287556,0,High,active,Old Madras Road,unknown,CMH Rd-AdarshTheaterJunc,700.3774083333333,,7.0,0.0,1,0,241,5,5,10,10
planned,12.9740557,77.5662098,1,High,closed,Magadi Road,Central Zone 2,LeprosyhospitalJunc,59.50666666666667,59.50666666666667,2.0,1.0,0,0,215,19,6,10,1
unplanned,13.2483559,77.7156178,0,Low,closed,Non-corridor,unknown,Devanahalli new bus stand,700.3774083333333,,2.0,1.0,0,0,2756,1,11,3,10
unplanned,12.9633292,77.5672813,0,High,closed,Mysore Road,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue,700.3774083333333,,3.0,1.0,0,0,629,8,11,4,1
unplanned,13.0079571,77.6930806,0,Low,closed,Non-corridor,East Zone 2,Devasandra(k r puram),700.3774083333333,,3.0,1.0,0,0,2756,29,11,5,3
unplanned,13.0143881,77.5847013,0,High,closed,Bellary Road 1,West Zone 2,MekhriCircle,700.3774083333333,,4.0,1.0,0,0,537,54,11,7,9
unplanned,12.9561053,77.5857608,0,Low,closed,Non-corridor,Central Zone 2,UrvashiJunction,700.3774083333333,,4.0,1.0,0,0,2756,3,11,1,1
unplanned,12.9828272,77.519876,0,High,resolved,Magadi Road,West Zone 2,Sumanhalli,700.3774083333333,,5.0,1.0,0,0,215,15,11,1,9
unplanned,12.934646,77.5127906,0,High,closed,Mysore Road,West Zone 1,UniversityJunc(Janabharti),700.3774083333333,,6.0,1.0,0,0,629,10,11,1,8
unplanned,12.9879474,77.5776453,0,Low,closed,Non-corridor,Central Zone 2,ShivandaCircle,700.3774083333333,,6.0,1.0,0,0,2756,9,11,1,1
unplanned,12.907347,77.5468036,0,Low,closed,Non-corridor,South Zone 1,UttarahalliJunction,700.3774083333333,,7.0,1.0,1,0,2756,14,9,10,6
unplanned,12.963228,77.5802106,1,High,closed,Mysore Road,Central Zone 2,K R MarketJunction,700.3774083333333,,9.0,1.0,1,0,629,6,11,9,1
unplanned,12.9548151,77.5916034,0,Low,closed,Non-corridor,Central Zone 2,BMTCJunction-K H Road,700.3774083333333,,19.0,1.0,1,0,2756,8,11,2,1
unplanned,13.0288967,77.5396608,0,High,closed,Tumkur Road,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,19.0,1.0,1,0,400,19,11,1,8
unplanned,13.021064,77.528271,1,Low,closed,Non-corridor,West Zone 1,FTI Junction(KanteeravaStudio),700.3774083333333,,20.0,1.0,1,0,2756,10,11,2,8
unplanned,12.9947151,77.7178932,1,Low,closed,Non-corridor,East Zone 1,HoodiJunction,700.3774083333333,,20.0,1.0,1,0,2756,6,11,6,2
unplanned,12.994492,77.5541902,0,High,closed,West of Chord Road,West Zone 2,RajarajeshwariKalyanaMantapaJunc,700.3774083333333,,20.0,1.0,1,0,158,1,11,2,9
unplanned,13.0161219,77.6613489,0,High,closed,ORR North 1,North Zone 1,RamamurthyNagarJunction,700.3774083333333,,21.0,1.0,0,0,239,9,11,2,4
unplanned,12.9732529,77.5378244,0,High,closed,West of Chord Road,West Zone 2,VijayanagarBusStandJunction,700.3774083333333,,21.0,1.0,0,0,158,5,11,1,9
unplanned,13.0144341,77.5853537,0,High,closed,Bellary Road 1,West Zone 2,MekhriCircle,700.3774083333333,,21.0,1.0,0,0,537,54,11,1,9
planned,12.9670407,77.588336,1,High,closed,Mysore Road,Central Zone 2,HudsonCircle,700.3774083333333,700.3774083333333,22.0,1.0,0,0,629,14,3,10,1
unplanned,12.9539532,77.5854067,0,Low,closed,Non-corridor,Central Zone 2,LalbaghMainGateJunc,700.3774083333333,,23.0,1.0,0,0,2756,5,11,1,1
unplanned,13.0293508,77.5395501,0,High,closed,Tumkur Road,West Zone 1,GoruguntepalyaJunc,700.3774083333333,,23.0,1.0,0,0,400,19,11,4,8
unplanned,12.95858962,77.57766366,0,Low,closed,Non-corridor,Central Zone 2,Basappa Circle Junction,700.3774083333333,,0.0,2.0,0,0,2756,3,11,4,1
unplanned,12.9681003,77.5871811,0,High,closed,Mysore Road,Central Zone 2,PoliceCornerJunc,700.3774083333333,,2.0,2.0,0,0,629,18,11,5,1
planned,13.0403572,77.623926,0,High,closed,Hennur Main Road,North Zone 1,Nagavara-ORR Junction,5760.04375,5760.04375,4.0,2.0,0,0,68,29,3,10,4
unplanned,12.984989,77.5723991,0,Low,closed,Non-corridor,Central Zone 2,KrishnaFlourMill,700.3774083333333,,5.0,2.0,0,0,2756,14,11,3,1
planned,12.9742147,77.5662877,1,High,closed,Magadi Road,Central Zone 2,LeprosyhospitalJunc,240.25193333333334,240.25193333333334,5.0,2.0,0,0,215,19,6,10,1
planned,12.9741263,77.5662671,1,High,closed,Magadi Road,Central Zone 2,LeprosyhospitalJunc,259.4193666666667,259.4193666666667,5.0,2.0,0,0,215,19,6,10,1
unplanned,12.9900396,77.5505643,1,High,closed,West of Chord Road,West Zone 2,ShivanahalliJunctionWOC,700.3774083333333,,5.0,2.0,0,0,158,3,4,10,9
unplanned,13.0083617,77.5544889,0,Low,closed,Non-corridor,West Zone 1,Dr RajkumarRd-10thCrossRdJunc,700.3774083333333,,9.0,2.0,1,0,2756,4,11,3,8
unplanned,12.9516353,77.5736202,0,Low,closed,Non-corridor,Central Zone 2,NationalCollege,700.3774083333333,,12.0,2.0,0,0,2756,1,1,10,1
unplanned,13.0447508,77.5080589,0,High,closed,Tumkur Road,West Zone 1,HesaraghattaJunction,700.3774083333333,,18.0,2.0,1,0,400,26,11,5,8
unplanned,12.9604469,77.5718749,0,Low,closed,Non-corridor,Central Zone 2,MintoJunction,700.3774083333333,,18.0,2.0,1,0,2756,4,11,9,1
unplanned,12.9820572,77.5972291,0,High,closed,CBD 2,Central Zone 2,MinskSquare(CTO Junction),700.3774083333333,,19.0,2.0,1,0,94,7,11,2,1
unplanned,12.9820633,77.5971534,0,High,closed,CBD 2,Central Zone 2,MinskSquare(CTO Junction),700.3774083333333,,19.0,2.0,1,0,94,7,11,2,1
unplanned,12.9455854,77.5963095,0,Low,closed,Non-corridor,Central Zone 2,WilsonGarden12thCrossJunc,700.3774083333333,,1.0,3.0,0,0,2756,6,11,1,1
unplanned,12.9758174,77.5875247,0,Low,closed,Non-corridor,Central Zone 2,K R Circle,700.3774083333333,,19.0,2.0,1,0,2756,27,4,10,1
unplanned,12.9652268,77.5998212,0,High,closed,Mysore Road,Central Zone 1,CashPharmacyJunction,700.3774083333333,,20.0,2.0,1,0,629,2,11,2,0
unplanned,13.040933,77.5889853,0,High,closed,Bellary Road 1,North Zone 2,HebbalFlyoverJunc,700.3774083333333,,20.0,2.0,1,0,537,27,11,2,5
unplanned,12.9756519,77.5875113,1,Low,closed,Non-corridor,Central Zone 2,K R Circle,700.3774083333333,,20.0,2.0,1,0,2756,27,11,1,1
unplanned,12.8885174,77.5974415,0,High,closed,Bannerghata Road,South Zone 2,ArakereGateJunc,700.3774083333333,,21.0,2.0,0,0,196,14,5,10,7
unplanned,12.9675704,77.5908526,0,High,closed,Mysore Road,Central Zone 2,HudsonCircle,700.3774083333333,,21.0,2.0,0,0,629,14,11,5,1
unplanned,13.0106136,77.6980243,0,Low,closed,Non-corridor,East Zone 2,Devasandra(k r puram),700.3774083333333,,22.0,2.0,0,0,2756,29,4,10,3
unplanned,13.0289016,77.6315651,0,High,closed,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,700.3774083333333,,23.0,2.0,0,0,62,15,11,8,4
unplanned,12.9252572,77.5500381,0,High,closed,ORR West 1,West Zone 1,KatriguppeJunction,700.3774083333333,,0.0,3.0,0,0,140,10,11,2,8
unplanned,13.0281865,77.6319623,0,High,closed,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,700.3774083333333,,0.0,3.0,0,0,62,15,11,5,4
unplanned,12.8368895,77.6788445,0,Low,closed,Non-corridor,unknown,VeerasandraGateJunction,700.3774083333333,,0.0,3.0,0,0,2756,9,1,10,10
unplanned,13.0437178,77.5535654,0,High,closed,ORR North 2,North Zone 2,BEL Circle,700.3774083333333,,1.0,3.0,0,0,166,22,11,2,5
unplanned,12.9918751,77.7157142,1,Low,closed,Non-corridor,East Zone 1,HoodiJunction,700.3774083333333,,1.0,3.0,0,0,2756,6,11,4,2
unplanned,12.936683,77.6051806,0,Low,closed,Non-corridor,South Zone 2,DairyCircle,700.3774083333333,,2.0,3.0,0,0,2756,5,11,1,7
unplanned,12.9774528,77.5988098,0,High,closed,CBD 2,Central Zone 2,QueensStatueCircle,700.3774083333333,,3.0,3.0,0,0,94,8,11,1,1
